season,round,circuitID,country,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,position,positionText,grid,points,driverID,nationality,constructorID,laps,status,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos
1990,6,rodriguez,Mexico,False,False,False,False,False,34,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,15
1990,6,rodriguez,Mexico,False,False,False,False,False,35,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,7,ricard,France,True,False,False,False,False,1,1,4,9.0,prost,French,ferrari,80,Finished,23,2,2,36,2,2
1990,7,ricard,France,True,False,False,False,False,2,2,7,6.0,capelli,Italian,leyton,80,Finished,0,0,21,0,0,13
1990,7,ricard,France,True,False,False,False,False,3,3,3,4.0,senna,Brazilian,mclaren,80,Finished,31,3,1,54,3,1
1990,7,ricard,France,True,False,False,False,False,4,4,9,3.0,piquet,Brazilian,benetton,80,Finished,13,0,6,20,0,4
1990,7,ricard,France,True,False,False,False,False,5,5,2,2.0,berger,Austrian,mclaren,80,Finished,23,0,3,54,3,1
1990,7,ricard,France,True,False,False,False,False,6,6,6,1.0,patrese,Italian,williams,80,Finished,9,1,8,20,1,3
1990,7,ricard,France,True,False,False,False,False,7,7,14,0.0,suzuki,Japanese,larrousse,79,+1 Lap,0,0,24,1,0,9
1990,7,ricard,France,True,False,False,False,False,8,8,11,0.0,bernard,French,larrousse,79,+1 Lap,1,0,13,1,0,9
1990,7,ricard,France,True,False,False,False,False,9,9,12,0.0,alliot,French,ligier,79,+1 Lap,0,0,18,0,0,12
1990,7,ricard,France,True,False,False,False,False,10,10,18,0.0,alboreto,Italian,arrows,79,+1 Lap,0,0,20,2,0,7
1990,7,ricard,France,True,False,False,False,False,11,11,16,0.0,warwick,British,team_lotus,79,+1 Lap,1,0,12,1,0,8
1990,7,ricard,France,True,False,False,False,False,12,12,17,0.0,donnelly,British,team_lotus,79,+1 Lap,0,0,17,1,0,8
1990,7,ricard,France,True,False,False,False,False,13,13,20,0.0,modena,Italian,brabham,78,+2 Laps,2,0,10,2,0,6
1990,7,ricard,France,True,False,False,False,False,14,14,19,0.0,larini,Italian,ligier,78,+2 Laps,0,0,19,0,0,12
1990,7,ricard,France,True,False,False,False,False,15,15,25,0.0,brabham,Australian,brabham,77,+3 Laps,0,0,0,2,0,6
1990,7,ricard,France,True,False,False,False,False,16,16,5,0.0,nannini,Italian,benetton,75,Electrical,7,0,9,20,0,4
1990,7,ricard,France,True,False,False,False,False,17,17,26,0.0,dalmas,French,ags,75,+5 Laps,0,0,0,0,0,17
1990,7,ricard,France,True,False,False,False,False,18,18,1,0.0,mansell,British,ferrari,72,Engine,13,0,5,36,2,2
1990,7,ricard,France,True,False,False,False,False,19,D,21,0.0,cesaris,Italian,dallara,78,Disqualified,0,0,27,0,0,14
1990,7,ricard,France,True,False,False,False,False,20,R,15,0.0,satoru_nakajima,Japanese,tyrrell,63,Gearbox,1,0,14,14,0,5
1990,7,ricard,France,True,False,False,False,False,21,R,10,0.0,gugelmin,Brazilian,leyton,58,Engine,0,0,29,0,0,13
1990,7,ricard,France,True,False,False,False,False,22,R,23,0.0,martini,Italian,minardi,40,Electrical,0,0,15,0,0,10
1990,7,ricard,France,True,False,False,False,False,23,R,13,0.0,alesi,French,tyrrell,23,Differential,13,0,4,14,0,5
1990,7,ricard,France,True,False,False,False,False,24,R,22,0.0,caffi,Italian,arrows,22,Suspension,2,0,11,2,0,7
1990,7,ricard,France,True,False,False,False,False,25,R,8,0.0,boutsen,Belgian,williams,7,Engine,11,0,7,20,1,3
1990,7,ricard,France,True,False,False,False,False,26,R,24,0.0,pirro,Italian,dallara,7,Brakes,0,0,0,0,0,14
1990,7,ricard,France,True,False,False,False,False,27,F,0,0.0,barilla,Italian,minardi,0,Did not qualify,0,0,22,0,0,10
1990,7,ricard,France,True,False,False,False,False,28,F,0,0.0,tarquini,Italian,ags,0,Did not qualify,0,0,0,0,0,17
1990,7,ricard,France,True,False,False,False,False,29,F,0,0.0,foitek,Swiss,onyx,0,Did not qualify,0,0,16,0,0,11
1990,7,ricard,France,True,False,False,False,False,30,F,0,0.0,lehto,Finnish,onyx,0,Did not qualify,0,0,23,0,0,11
1990,7,ricard,France,True,False,False,False,False,31,F,0,0.0,grouillard,French,osella,0,Did not prequalify,0,0,26,0,0,15
1990,7,ricard,France,True,False,False,False,False,32,F,0,0.0,moreno,Brazilian,eurobrun,0,Did not prequalify,0,0,28,0,0,16
1990,7,ricard,France,True,False,False,False,False,33,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,16
1990,7,ricard,France,True,False,False,False,False,34,F,0,0.0,gachot,Belgian,coloni,0,Did not prequalify,0,0,0,0,0,18
1990,7,ricard,France,True,False,False,False,False,35,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,8,silverstone,UK,True,False,False,False,False,1,1,5,9.0,prost,French,ferrari,64,Finished,32,3,2,45,3,2
1990,8,silverstone,UK,True,False,False,False,False,2,2,4,6.0,boutsen,Belgian,williams,64,Finished,11,0,7,21,1,4
1990,8,silverstone,UK,True,False,False,False,False,3,3,2,4.0,senna,Brazilian,mclaren,64,Finished,35,3,1,60,3,1
1990,8,silverstone,UK,True,False,False,False,False,4,4,8,3.0,bernard,French,larrousse,64,Finished,1,0,14,1,0,9
1990,8,silverstone,UK,True,False,False,False,False,5,5,11,2.0,piquet,Brazilian,benetton,64,Finished,16,0,4,23,0,3
1990,8,silverstone,UK,True,False,False,False,False,6,6,9,1.0,suzuki,Japanese,larrousse,63,+1 Lap,0,0,17,1,0,9
1990,8,silverstone,UK,True,False,False,False,False,7,7,17,0.0,caffi,Italian,arrows,63,+1 Lap,2,0,12,2,0,8
1990,8,silverstone,UK,True,False,False,False,False,8,8,6,0.0,alesi,French,tyrrell,63,+1 Lap,13,0,5,14,0,5
1990,8,silverstone,UK,True,False,False,False,False,9,9,20,0.0,modena,Italian,brabham,62,+2 Laps,2,0,11,2,0,7
1990,8,silverstone,UK,True,False,False,False,False,10,10,21,0.0,larini,Italian,ligier,62,+2 Laps,0,0,22,0,0,13
1990,8,silverstone,UK,True,False,False,False,False,11,11,19,0.0,pirro,Italian,dallara,62,+2 Laps,0,0,0,0,0,14
1990,8,silverstone,UK,True,False,False,False,False,12,12,24,0.0,barilla,Italian,minardi,62,+2 Laps,0,0,23,0,0,11
1990,8,silverstone,UK,True,False,False,False,False,13,13,22,0.0,alliot,French,ligier,61,+3 Laps,0,0,20,0,0,13
1990,8,silverstone,UK,True,False,False,False,False,14,14,3,0.0,berger,Austrian,mclaren,60,Throttle,25,0,3,60,3,1
1990,8,silverstone,UK,True,False,False,False,False,15,R,1,0.0,mansell,British,ferrari,55,Gearbox,13,0,6,45,3,2
1990,8,silverstone,UK,True,False,False,False,False,16,R,10,0.0,capelli,Italian,leyton,48,Fuel leak,6,0,10,6,0,6
1990,8,silverstone,UK,True,False,False,False,False,17,R,14,0.0,donnelly,British,team_lotus,48,Engine,0,0,19,1,0,10
1990,8,silverstone,UK,True,False,False,False,False,18,R,16,0.0,warwick,British,team_lotus,46,Engine,1,0,13,1,0,10
1990,8,silverstone,UK,True,False,False,False,False,19,R,26,0.0,tarquini,Italian,ags,41,Engine,0,0,0,0,0,17
1990,8,silverstone,UK,True,False,False,False,False,20,R,25,0.0,alboreto,Italian,arrows,37,Engine,0,0,21,2,0,8
1990,8,silverstone,UK,True,False,False,False,False,21,R,7,0.0,patrese,Italian,williams,26,Chassis,10,1,8,21,1,4
1990,8,silverstone,UK,True,False,False,False,False,22,R,12,0.0,satoru_nakajima,Japanese,tyrrell,20,Electrical,1,0,15,14,0,5
1990,8,silverstone,UK,True,False,False,False,False,23,R,13,0.0,nannini,Italian,benetton,15,Collision,7,0,9,23,0,3
1990,8,silverstone,UK,True,False,False,False,False,24,R,23,0.0,cesaris,Italian,dallara,12,Fuel system,0,0,27,0,0,14
1990,8,silverstone,UK,True,False,False,False,False,25,R,18,0.0,martini,Italian,minardi,3,Alternator,0,0,16,0,0,11
1990,8,silverstone,UK,True,False,False,False,False,26,W,15,0.0,gugelmin,Brazilian,leyton,0,Fuel pump,0,0,29,6,0,6
1990,8,silverstone,UK,True,False,False,False,False,27,F,0,0.0,grouillard,French,osella,0,Did not qualify,0,0,26,0,0,15
1990,8,silverstone,UK,True,False,False,False,False,28,F,0,0.0,brabham,Australian,brabham,0,Did not qualify,0,0,0,2,0,7
1990,8,silverstone,UK,True,False,False,False,False,29,F,0,0.0,lehto,Finnish,onyx,0,Did not qualify,0,0,24,0,0,12
1990,8,silverstone,UK,True,False,False,False,False,30,F,0,0.0,foitek,Swiss,onyx,0,Did not qualify,0,0,18,0,0,12
1990,8,silverstone,UK,True,False,False,False,False,31,F,0,0.0,moreno,Brazilian,eurobrun,0,Did not prequalify,0,0,28,0,0,16
1990,8,silverstone,UK,True,False,False,False,False,32,F,0,0.0,dalmas,French,ags,0,Did not prequalify,0,0,0,0,0,17
1990,8,silverstone,UK,True,False,False,False,False,33,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,16
1990,8,silverstone,UK,True,False,False,False,False,34,F,0,0.0,gachot,Belgian,coloni,0,Did not prequalify,0,0,0,0,0,18
1990,8,silverstone,UK,True,False,False,False,False,35,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,9,hockenheimring,Germany,True,False,False,False,False,1,1,1,9.0,senna,Brazilian,mclaren,45,Finished,39,3,2,64,3,1
1990,9,hockenheimring,Germany,True,False,False,False,False,2,2,9,6.0,nannini,Italian,benetton,45,Finished,7,0,9,25,0,4
1990,9,hockenheimring,Germany,True,False,False,False,False,3,3,2,4.0,berger,Austrian,mclaren,45,Finished,25,0,3,64,3,1
1990,9,hockenheimring,Germany,True,False,False,False,False,4,4,3,3.0,prost,French,ferrari,45,Finished,41,4,1,54,4,2
1990,9,hockenheimring,Germany,True,False,False,False,False,5,5,5,2.0,patrese,Italian,williams,45,Finished,10,1,8,27,1,3
1990,9,hockenheimring,Germany,True,False,False,False,False,6,6,6,1.0,boutsen,Belgian,williams,45,Finished,17,0,5,27,1,3
1990,9,hockenheimring,Germany,True,False,False,False,False,7,7,10,0.0,capelli,Italian,leyton,44,+1 Lap,6,0,10,6,0,6
1990,9,hockenheimring,Germany,True,False,False,False,False,8,8,16,0.0,warwick,British,team_lotus,44,+1 Lap,1,0,14,1,0,10
1990,9,hockenheimring,Germany,True,False,False,False,False,9,9,18,0.0,caffi,Italian,arrows,44,+1 Lap,2,0,12,2,0,8
1990,9,hockenheimring,Germany,True,False,False,False,False,10,10,22,0.0,larini,Italian,ligier,43,+2 Laps,0,0,21,0,0,13
1990,9,hockenheimring,Germany,True,False,False,False,False,11,11,8,0.0,alesi,French,tyrrell,40,Transmission,13,0,6,14,0,5
1990,9,hockenheimring,Germany,True,False,False,False,False,12,N,25,0.0,lehto,Finnish,onyx,39,Not classified,0,0,25,0,0,12
1990,9,hockenheimring,Germany,True,False,False,False,False,13,R,12,0.0,bernard,French,larrousse,35,Fuel pump,4,0,11,5,0,7
1990,9,hockenheimring,Germany,True,False,False,False,False,14,R,11,0.0,suzuki,Japanese,larrousse,33,Clutch,1,0,15,5,0,7
1990,9,hockenheimring,Germany,True,False,False,False,False,15,R,13,0.0,satoru_nakajima,Japanese,tyrrell,24,Engine,1,0,16,14,0,5
1990,9,hockenheimring,Germany,True,False,False,False,False,16,R,7,0.0,piquet,Brazilian,benetton,23,Engine,18,0,4,25,0,4
1990,9,hockenheimring,Germany,True,False,False,False,False,17,R,15,0.0,martini,Italian,minardi,20,Engine,0,0,17,0,0,11
1990,9,hockenheimring,Germany,True,False,False,False,False,18,R,26,0.0,foitek,Swiss,onyx,19,Spun off,0,0,18,0,0,12
1990,9,hockenheimring,Germany,True,False,False,False,False,19,R,4,0.0,mansell,British,ferrari,15,Broken wing,13,0,7,54,4,2
1990,9,hockenheimring,Germany,True,False,False,False,False,20,R,14,0.0,gugelmin,Brazilian,leyton,12,Engine,0,0,30,6,0,6
1990,9,hockenheimring,Germany,True,False,False,False,False,21,R,21,0.0,brabham,Australian,brabham,12,Engine,0,0,0,2,0,9
1990,9,hockenheimring,Germany,True,False,False,False,False,22,R,19,0.0,alboreto,Italian,arrows,10,Engine,0,0,22,2,0,8
1990,9,hockenheimring,Germany,True,False,False,False,False,23,R,20,0.0,donnelly,British,team_lotus,1,Clutch,0,0,19,1,0,10
1990,9,hockenheimring,Germany,True,False,False,False,False,24,R,17,0.0,modena,Italian,brabham,0,Clutch,2,0,13,2,0,9
1990,9,hockenheimring,Germany,True,False,False,False,False,25,R,23,0.0,pirro,Italian,dallara,0,Collision,0,0,24,0,0,14
1990,9,hockenheimring,Germany,True,False,False,False,False,26,D,24,0.0,alliot,French,ligier,0,Disqualified,0,0,20,0,0,13
1990,9,hockenheimring,Germany,True,False,False,False,False,27,F,0,0.0,grouillard,French,osella,0,Did not qualify,0,0,27,0,0,15
1990,9,hockenheimring,Germany,True,False,False,False,False,28,F,0,0.0,barilla,Italian,minardi,0,Did not qualify,0,0,23,0,0,11
1990,9,hockenheimring,Germany,True,False,False,False,False,29,F,0,0.0,dalmas,French,ags,0,Did not qualify,0,0,0,0,0,17
1990,9,hockenheimring,Germany,True,False,False,False,False,30,F,0,0.0,cesaris,Italian,dallara,0,Did not qualify,0,0,28,0,0,14
1990,9,hockenheimring,Germany,True,False,False,False,False,31,F,0,0.0,tarquini,Italian,ags,0,Did not prequalify,0,0,0,0,0,17
1990,9,hockenheimring,Germany,True,False,False,False,False,32,F,0,0.0,moreno,Brazilian,eurobrun,0,Did not prequalify,0,0,29,0,0,16
1990,9,hockenheimring,Germany,True,False,False,False,False,33,F,0,0.0,gachot,Belgian,coloni,0,Did not prequalify,0,0,0,0,0,18
1990,9,hockenheimring,Germany,True,False,False,False,False,34,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,16
1990,9,hockenheimring,Germany,True,False,False,False,False,35,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,10,hungaroring,Hungary,False,False,True,False,False,1,1,1,9.0,boutsen,Belgian,williams,77,Finished,18,0,4,30,1,4
1990,10,hungaroring,Hungary,False,False,True,False,False,2,2,4,6.0,senna,Brazilian,mclaren,77,Finished,48,4,1,77,4,1
1990,10,hungaroring,Hungary,False,False,True,False,False,3,3,9,4.0,piquet,Brazilian,benetton,77,Finished,18,0,5,31,0,3
1990,10,hungaroring,Hungary,False,False,True,False,False,4,4,2,3.0,patrese,Italian,williams,77,Finished,12,1,9,30,1,4
1990,10,hungaroring,Hungary,False,False,True,False,False,5,5,11,2.0,warwick,British,team_lotus,77,Finished,1,0,14,1,0,10
1990,10,hungaroring,Hungary,False,False,True,False,False,6,6,12,1.0,bernard,French,larrousse,77,Finished,4,0,11,5,0,7
1990,10,hungaroring,Hungary,False,False,True,False,False,7,7,18,0.0,donnelly,British,team_lotus,76,+1 Lap,0,0,19,1,0,10
1990,10,hungaroring,Hungary,False,False,True,False,False,8,8,17,0.0,gugelmin,Brazilian,leyton,76,+1 Lap,0,0,30,6,0,6
1990,10,hungaroring,Hungary,False,False,True,False,False,9,9,26,0.0,caffi,Italian,arrows,76,+1 Lap,2,0,12,2,0,8
1990,10,hungaroring,Hungary,False,False,True,False,False,10,10,13,0.0,pirro,Italian,dallara,76,+1 Lap,0,0,24,0,0,14
1990,10,hungaroring,Hungary,False,False,True,False,False,11,11,25,0.0,larini,Italian,ligier,76,+1 Lap,0,0,21,0,0,13
1990,10,hungaroring,Hungary,False,False,True,False,False,12,12,22,0.0,alboreto,Italian,arrows,75,+2 Laps,0,0,22,2,0,8
1990,10,hungaroring,Hungary,False,False,True,False,False,13,13,24,0.0,tarquini,Italian,ags,74,+3 Laps,0,0,0,0,0,17
1990,10,hungaroring,Hungary,False,False,True,False,False,14,14,21,0.0,alliot,French,ligier,74,+3 Laps,0,0,20,0,0,13
1990,10,hungaroring,Hungary,False,False,True,False,False,15,15,23,0.0,barilla,Italian,minardi,74,+3 Laps,0,0,23,0,0,11
1990,10,hungaroring,Hungary,False,False,True,False,False,16,16,3,0.0,berger,Austrian,mclaren,72,Collision,29,0,3,77,4,1
1990,10,hungaroring,Hungary,False,False,True,False,False,17,17,5,0.0,mansell,British,ferrari,71,Collision,13,0,8,57,4,2
1990,10,hungaroring,Hungary,False,False,True,False,False,18,R,7,0.0,nannini,Italian,benetton,64,Collision,13,0,7,31,0,3
1990,10,hungaroring,Hungary,False,False,True,False,False,19,R,16,0.0,capelli,Italian,leyton,56,Gearbox,6,0,10,6,0,6
1990,10,hungaroring,Hungary,False,False,True,False,False,20,R,19,0.0,suzuki,Japanese,larrousse,37,Engine,1,0,15,5,0,7
1990,10,hungaroring,Hungary,False,False,True,False,False,21,R,8,0.0,prost,French,ferrari,36,Gearbox,44,4,2,57,4,2
1990,10,hungaroring,Hungary,False,False,True,False,False,22,R,6,0.0,alesi,French,tyrrell,36,Collision,13,0,6,14,0,5
1990,10,hungaroring,Hungary,False,False,True,False,False,23,R,20,0.0,modena,Italian,brabham,35,Engine,2,0,13,2,0,9
1990,10,hungaroring,Hungary,False,False,True,False,False,24,R,14,0.0,martini,Italian,minardi,35,Collision,0,0,17,0,0,11
1990,10,hungaroring,Hungary,False,False,True,False,False,25,R,10,0.0,cesaris,Italian,dallara,22,Engine,0,0,28,0,0,14
1990,10,hungaroring,Hungary,False,False,True,False,False,26,R,15,0.0,satoru_nakajima,Japanese,tyrrell,9,Brakes,1,0,16,14,0,5
1990,10,hungaroring,Hungary,False,False,True,False,False,27,F,0,0.0,dalmas,French,ags,0,Did not qualify,0,0,0,0,0,17
1990,10,hungaroring,Hungary,False,False,True,False,False,28,F,0,0.0,brabham,Australian,brabham,0,Did not qualify,0,0,0,2,0,9
1990,10,hungaroring,Hungary,False,False,True,False,False,29,F,0,0.0,lehto,Finnish,onyx,0,Did not qualify,0,0,25,0,0,12
1990,10,hungaroring,Hungary,False,False,True,False,False,30,F,0,0.0,foitek,Swiss,onyx,0,Did not qualify,0,0,18,0,0,12
1990,10,hungaroring,Hungary,False,False,True,False,False,31,F,0,0.0,grouillard,French,osella,0,Did not prequalify,0,0,27,0,0,15
1990,10,hungaroring,Hungary,False,False,True,False,False,32,F,0,0.0,gachot,Belgian,coloni,0,Did not prequalify,0,0,0,0,0,18
1990,10,hungaroring,Hungary,False,False,True,False,False,33,F,0,0.0,moreno,Brazilian,eurobrun,0,Did not prequalify,0,0,0,0,0,16
1990,10,hungaroring,Hungary,False,False,True,False,False,34,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,16
1990,10,hungaroring,Hungary,False,False,True,False,False,35,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,11,spa,Belgium,False,False,True,False,False,1,1,1,9.0,senna,Brazilian,mclaren,44,Finished,54,4,1,83,4,1
1990,11,spa,Belgium,False,False,True,False,False,2,2,3,6.0,prost,French,ferrari,44,Finished,44,4,2,57,4,2
1990,11,spa,Belgium,False,False,True,False,False,3,3,2,4.0,berger,Austrian,mclaren,44,Finished,29,0,3,83,4,1
1990,11,spa,Belgium,False,False,True,False,False,4,4,6,3.0,nannini,Italian,benetton,44,Finished,13,0,8,35,0,4
1990,11,spa,Belgium,False,False,True,False,False,5,5,8,2.0,piquet,Brazilian,benetton,44,Finished,22,0,5,35,0,4
1990,11,spa,Belgium,False,False,True,False,False,6,6,14,1.0,gugelmin,Brazilian,leyton,44,Finished,0,0,20,6,0,6
1990,11,spa,Belgium,False,False,True,False,False,7,7,12,0.0,capelli,Italian,leyton,43,+1 Lap,6,0,10,6,0,6
1990,11,spa,Belgium,False,False,True,False,False,8,8,9,0.0,alesi,French,tyrrell,43,+1 Lap,13,0,7,14,0,5
1990,11,spa,Belgium,False,False,True,False,False,9,9,15,0.0,bernard,French,larrousse,43,+1 Lap,5,0,11,6,0,7
1990,11,spa,Belgium,False,False,True,False,False,10,10,19,0.0,caffi,Italian,arrows,43,+1 Lap,2,0,13,2,0,9
1990,11,spa,Belgium,False,False,True,False,False,11,11,18,0.0,warwick,British,team_lotus,43,+1 Lap,3,0,12,3,0,8
1990,11,spa,Belgium,False,False,True,False,False,12,12,22,0.0,donnelly,British,team_lotus,43,+1 Lap,0,0,17,3,0,8
1990,11,spa,Belgium,False,False,True,False,False,13,13,26,0.0,alboreto,Italian,arrows,43,+1 Lap,0,0,23,2,0,9
1990,11,spa,Belgium,False,False,True,False,False,14,14,21,0.0,larini,Italian,ligier,42,+2 Laps,0,0,22,0,0,13
1990,11,spa,Belgium,False,False,True,False,False,15,15,16,0.0,martini,Italian,minardi,42,+2 Laps,0,0,18,0,0,11
1990,11,spa,Belgium,False,False,True,False,False,16,16,23,0.0,grouillard,French,osella,42,+2 Laps,0,0,28,0,0,16
1990,11,spa,Belgium,False,False,True,False,False,17,17,13,0.0,modena,Italian,brabham,39,Engine,2,0,14,2,0,10
1990,11,spa,Belgium,False,False,True,False,False,18,R,24,0.0,brabham,Australian,brabham,36,Electrical,0,0,0,2,0,10
1990,11,spa,Belgium,False,False,True,False,False,19,R,20,0.0,cesaris,Italian,dallara,27,Engine,0,0,29,0,0,14
1990,11,spa,Belgium,False,False,True,False,False,20,R,4,0.0,boutsen,Belgian,williams,21,Transmission,27,1,4,42,2,3
1990,11,spa,Belgium,False,False,True,False,False,21,R,5,0.0,mansell,British,ferrari,19,Handling,13,0,9,57,4,2
1990,11,spa,Belgium,False,False,True,False,False,22,R,7,0.0,patrese,Italian,williams,18,Gearbox,15,1,6,42,2,3
1990,11,spa,Belgium,False,False,True,False,False,23,R,17,0.0,pirro,Italian,dallara,5,Water leak,0,0,24,0,0,14
1990,11,spa,Belgium,False,False,True,False,False,24,R,10,0.0,satoru_nakajima,Japanese,tyrrell,4,Engine,1,0,16,14,0,5
1990,11,spa,Belgium,False,False,True,False,False,25,R,11,0.0,suzuki,Japanese,larrousse,0,Accident,1,0,15,6,0,7
1990,11,spa,Belgium,False,False,True,False,False,26,R,25,0.0,barilla,Italian,minardi,0,Accident,0,0,25,0,0,11
1990,11,spa,Belgium,False,False,True,False,False,27,F,0,0.0,alliot,French,ligier,0,Did not qualify,0,0,21,0,0,13
1990,11,spa,Belgium,False,False,True,False,False,28,F,0,0.0,tarquini,Italian,ags,0,Did not qualify,0,0,30,0,0,15
1990,11,spa,Belgium,False,False,True,False,False,29,F,0,0.0,dalmas,French,ags,0,Did not qualify,0,0,0,0,0,15
1990,11,spa,Belgium,False,False,True,False,False,30,F,0,0.0,gachot,Belgian,coloni,0,Did not qualify,0,0,0,0,0,18
1990,11,spa,Belgium,False,False,True,False,False,31,F,0,0.0,moreno,Brazilian,eurobrun,0,Did not prequalify,0,0,0,0,0,17
1990,11,spa,Belgium,False,False,True,False,False,32,F,0,0.0,langes,Italian,eurobrun,0,Did not prequalify,0,0,0,0,0,17
1990,11,spa,Belgium,False,False,True,False,False,33,F,0,0.0,giacomelli,Italian,life,0,Did not prequalify,0,0,0,0,0,19
1990,12,monza,Italy,True,False,False,False,False,1,1,1,9.0,senna,Brazilian,mclaren,53,Finished,63,5,1,96,5,1
1990,12,monza,Italy,True,False,False,False,False,2,2,2,6.0,prost,French,ferrari,53,Finished,50,4,2,63,4,2
1990,12,monza,Italy,True,False,False,False,False,3,3,3,4.0,berger,Austrian,mclaren,53,Finished,33,0,3,96,5,1
1990,12,monza,Italy,True,False,False,False,False,4,4,4,3.0,mansell,British,ferrari,53,Finished,13,0,9,63,4,2
1990,12,monza,Italy,True,False,False,False,False,5,5,7,2.0,patrese,Italian,williams,52,Finished,15,1,7,42,2,3
1990,12,monza,Italy,True,False,False,False,False,6,6,14,1.0,satoru_nakajima,Japanese,tyrrell,52,+1 Lap,1,0,16,14,0,5
1990,12,monza,Italy,True,False,False,False,False,7,7,9,0.0,piquet,Brazilian,benetton,52,+1 Lap,24,0,5,40,0,4
1990,12,monza,Italy,True,False,False,False,False,8,8,8,0.0,nannini,Italian,benetton,52,+1 Lap,16,0,6,40,0,4
1990,12,monza,Italy,True,False,False,False,False,9,9,21,0.0,caffi,Italian,arrows,51,+2 Laps,2,0,13,2,0,9
1990,12,monza,Italy,True,False,False,False,False,10,10,25,0.0,cesaris,Italian,dallara,51,+2 Laps,0,0,29,0,0,14
